,id,source_url,xiaoqu_url,total_price,unit_price,down_payment,monthly_cost,lat,lng
549,549,http://cq.lianjia.com/ershoufang/CQSP92415455.html,http://cq.lianjia.com/xiaoqu/3611100151382/,42,10500,12,1560,106.467438,29.557359
550,550,http://cq.lianjia.com/ershoufang/CQSP92418153.html,http://cq.lianjia.com/xiaoqu/3611063767610/,75,11030,22,2786,106.467438,29.557359
551,551,http://cq.lianjia.com/ershoufang/CQSP92424924.html,http://cq.lianjia.com/xiaoqu/3611057900056/,60,6186,18,2229,106.467438,29.557359
552,552,http://cq.lianjia.com/ershoufang/CQSP92360098.html,http://cq.lianjia.com/xiaoqu/3611058087999/,72,7500,21,2675,106.467438,29.557359
553,553,http://cq.lianjia.com/ershoufang/CQSP92311321.html,http://cq.lianjia.com/xiaoqu/3611058131857/,32,8889,9,1189,106.467438,29.557359
554,554,http://cq.lianjia.com/ershoufang/CQSP92394269.html,http://cq.lianjia.com/xiaoqu/3611058111447/,130,5778,39,4830,106.467438,29.557359
555,555,http://cq.lianjia.com/ershoufang/CQSP91609741.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10938,10,1300,106.467438,29.557359
556,556,http://cq.lianjia.com/ershoufang/CQSP91649199.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10883,11,1375,106.467438,29.557359
557,557,http://cq.lianjia.com/ershoufang/CQSP92267791.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10572,11,1375,106.467438,29.557359
558,558,http://cq.lianjia.com/ershoufang/CQSP91609376.html,http://cq.lianjia.com/xiaoqu/3611063767610/,36,10286,10,1337,106.467438,29.557359
559,559,http://cq.lianjia.com/ershoufang/CQSP91617670.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10295,10,1300,106.467438,29.557359
560,560,http://cq.lianjia.com/ershoufang/CQSP92265002.html,http://cq.lianjia.com/xiaoqu/3611058131857/,39,9286,11,1449,106.467438,29.557359
561,561,http://cq.lianjia.com/ershoufang/CQSP92018014.html,http://cq.lianjia.com/xiaoqu/3611063767610/,58,10944,17,2155,106.467438,29.557359
562,562,http://cq.lianjia.com/ershoufang/CQSP92135780.html,http://cq.lianjia.com/xiaoqu/3611063767610/,61,11510,18,2266,106.467438,29.557359
563,563,http://cq.lianjia.com/ershoufang/CQSP91635462.html,http://cq.lianjia.com/xiaoqu/3611063767610/,33,10313,9,1226,106.467438,29.557359
564,564,http://cq.lianjia.com/ershoufang/CQSP91446301.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10625,10,1263,106.467438,29.557359
565,565,http://cq.lianjia.com/ershoufang/CQSP92396259.html,http://cq.lianjia.com/xiaoqu/3611057844668/,65,11017,19,2415,106.478402,29.557803
566,566,http://cq.lianjia.com/ershoufang/CQSP92412408.html,http://cq.lianjia.com/xiaoqu/3611058460041/,98,8306,29,3641,106.467438,29.557359
567,567,http://cq.lianjia.com/ershoufang/CQSP92147515.html,http://cq.lianjia.com/xiaoqu/3611063779813/,53,6813,15,1969,106.488305,29.545726
568,568,http://cq.lianjia.com/ershoufang/CQSP92008379.html,http://cq.lianjia.com/xiaoqu/3611058111447/,75,6579,22,2786,106.467438,29.557359
569,569,http://cq.lianjia.com/ershoufang/CQSP91695318.html,http://cq.lianjia.com/xiaoqu/3611058091016/,45,8824,13,1672,106.467438,29.557359
570,570,http://cq.lianjia.com/ershoufang/CQSP92267831.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10968,10,1263,106.467438,29.557359
571,571,http://cq.lianjia.com/ershoufang/CQSP91627664.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10625,10,1263,106.467438,29.557359
572,572,http://cq.lianjia.com/ershoufang/CQSP92402793.html,http://cq.lianjia.com/xiaoqu/3611058122012/,72,6000,21,2675,106.467438,29.557359
573,573,http://cq.lianjia.com/ershoufang/CQSP92322518.html,http://cq.lianjia.com/xiaoqu/3611099796938/,83,9541,24,3084,106.467438,29.557359
574,574,http://cq.lianjia.com/ershoufang/CQSP92415455.html,http://cq.lianjia.com/xiaoqu/3611100151382/,42,10500,12,1560,106.467438,29.557359
575,575,http://cq.lianjia.com/ershoufang/CQSP92418153.html,http://cq.lianjia.com/xiaoqu/3611063767610/,75,11030,22,2786,106.467438,29.557359
576,576,http://cq.lianjia.com/ershoufang/CQSP92424924.html,http://cq.lianjia.com/xiaoqu/3611057900056/,60,6186,18,2229,106.467438,29.557359
577,577,http://cq.lianjia.com/ershoufang/CQSP92360098.html,http://cq.lianjia.com/xiaoqu/3611058087999/,72,7500,21,2675,106.467438,29.557359
578,578,http://cq.lianjia.com/ershoufang/CQSP92311321.html,http://cq.lianjia.com/xiaoqu/3611058131857/,32,8889,9,1189,106.467438,29.557359
579,579,http://cq.lianjia.com/ershoufang/CQSP92394269.html,http://cq.lianjia.com/xiaoqu/3611058111447/,130,5778,39,4830,106.467438,29.557359
580,580,http://cq.lianjia.com/ershoufang/CQSP91609741.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10938,10,1300,106.467438,29.557359
581,581,http://cq.lianjia.com/ershoufang/CQSP91649199.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10883,11,1375,106.467438,29.557359
582,582,http://cq.lianjia.com/ershoufang/CQSP92267791.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10572,11,1375,106.467438,29.557359
583,583,http://cq.lianjia.com/ershoufang/CQSP91609376.html,http://cq.lianjia.com/xiaoqu/3611063767610/,36,10286,10,1337,106.467438,29.557359
584,584,http://cq.lianjia.com/ershoufang/CQSP91617670.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10295,10,1300,106.467438,29.557359
585,585,http://cq.lianjia.com/ershoufang/CQSP92265002.html,http://cq.lianjia.com/xiaoqu/3611058131857/,39,9286,11,1449,106.467438,29.557359
586,586,http://cq.lianjia.com/ershoufang/CQSP92018014.html,http://cq.lianjia.com/xiaoqu/3611063767610/,58,10944,17,2155,106.467438,29.557359
587,587,http://cq.lianjia.com/ershoufang/CQSP92135780.html,http://cq.lianjia.com/xiaoqu/3611063767610/,61,11510,18,2266,106.467438,29.557359
588,588,http://cq.lianjia.com/ershoufang/CQSP91635462.html,http://cq.lianjia.com/xiaoqu/3611063767610/,33,10313,9,1226,106.467438,29.557359
589,589,http://cq.lianjia.com/ershoufang/CQSP91446301.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10625,10,1263,106.467438,29.557359
590,590,http://cq.lianjia.com/ershoufang/CQSP92396259.html,http://cq.lianjia.com/xiaoqu/3611057844668/,65,11017,19,2415,106.478402,29.557803
591,591,http://cq.lianjia.com/ershoufang/CQSP92412408.html,http://cq.lianjia.com/xiaoqu/3611058460041/,98,8306,29,3641,106.467438,29.557359
592,592,http://cq.lianjia.com/ershoufang/CQSP92147515.html,http://cq.lianjia.com/xiaoqu/3611063779813/,53,6813,15,1969,106.488305,29.545726
593,593,http://cq.lianjia.com/ershoufang/CQSP92008379.html,http://cq.lianjia.com/xiaoqu/3611058111447/,75,6579,22,2786,106.467438,29.557359
594,594,http://cq.lianjia.com/ershoufang/CQSP91695318.html,http://cq.lianjia.com/xiaoqu/3611058091016/,45,8824,13,1672,106.467438,29.557359
595,595,http://cq.lianjia.com/ershoufang/CQSP92267831.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10968,10,1263,106.467438,29.557359
596,596,http://cq.lianjia.com/ershoufang/CQSP91627664.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10625,10,1263,106.467438,29.557359
597,597,http://cq.lianjia.com/ershoufang/CQSP92402793.html,http://cq.lianjia.com/xiaoqu/3611058122012/,72,6000,21,2675,106.467438,29.557359
598,598,http://cq.lianjia.com/ershoufang/CQSP92322518.html,http://cq.lianjia.com/xiaoqu/3611099796938/,83,9541,24,3084,106.467438,29.557359
599,599,http://cq.lianjia.com/ershoufang/CQSP92415455.html,http://cq.lianjia.com/xiaoqu/3611100151382/,42,10500,12,1560,106.467438,29.557359
600,600,http://cq.lianjia.com/ershoufang/CQSP92418153.html,http://cq.lianjia.com/xiaoqu/3611063767610/,75,11030,22,2786,106.467438,29.557359
601,601,http://cq.lianjia.com/ershoufang/CQSP92424924.html,http://cq.lianjia.com/xiaoqu/3611057900056/,60,6186,18,2229,106.467438,29.557359
602,602,http://cq.lianjia.com/ershoufang/CQSP92360098.html,http://cq.lianjia.com/xiaoqu/3611058087999/,72,7500,21,2675,106.467438,29.557359
603,603,http://cq.lianjia.com/ershoufang/CQSP92311321.html,http://cq.lianjia.com/xiaoqu/3611058131857/,32,8889,9,1189,106.467438,29.557359
604,604,http://cq.lianjia.com/ershoufang/CQSP92394269.html,http://cq.lianjia.com/xiaoqu/3611058111447/,130,5778,39,4830,106.467438,29.557359
605,605,http://cq.lianjia.com/ershoufang/CQSP91609741.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10938,10,1300,106.467438,29.557359
606,606,http://cq.lianjia.com/ershoufang/CQSP91649199.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10883,11,1375,106.467438,29.557359
607,607,http://cq.lianjia.com/ershoufang/CQSP92267791.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10572,11,1375,106.467438,29.557359
608,608,http://cq.lianjia.com/ershoufang/CQSP91609376.html,http://cq.lianjia.com/xiaoqu/3611063767610/,36,10286,10,1337,106.467438,29.557359
609,609,http://cq.lianjia.com/ershoufang/CQSP91617670.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10295,10,1300,106.467438,29.557359
610,610,http://cq.lianjia.com/ershoufang/CQSP92265002.html,http://cq.lianjia.com/xiaoqu/3611058131857/,39,9286,11,1449,106.467438,29.557359
611,611,http://cq.lianjia.com/ershoufang/CQSP92018014.html,http://cq.lianjia.com/xiaoqu/3611063767610/,58,10944,17,2155,106.467438,29.557359
612,612,http://cq.lianjia.com/ershoufang/CQSP92135780.html,http://cq.lianjia.com/xiaoqu/3611063767610/,61,11510,18,2266,106.467438,29.557359
613,613,http://cq.lianjia.com/ershoufang/CQSP91635462.html,http://cq.lianjia.com/xiaoqu/3611063767610/,33,10313,9,1226,106.467438,29.557359
614,614,http://cq.lianjia.com/ershoufang/CQSP91446301.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10625,10,1263,106.467438,29.557359
615,615,http://cq.lianjia.com/ershoufang/CQSP92396259.html,http://cq.lianjia.com/xiaoqu/3611057844668/,65,11017,19,2415,106.478402,29.557803
616,616,http://cq.lianjia.com/ershoufang/CQSP92412408.html,http://cq.lianjia.com/xiaoqu/3611058460041/,98,8306,29,3641,106.467438,29.557359
617,617,http://cq.lianjia.com/ershoufang/CQSP92147515.html,http://cq.lianjia.com/xiaoqu/3611063779813/,53,6813,15,1969,106.488305,29.545726
618,618,http://cq.lianjia.com/ershoufang/CQSP92008379.html,http://cq.lianjia.com/xiaoqu/3611058111447/,75,6579,22,2786,106.467438,29.557359
619,619,http://cq.lianjia.com/ershoufang/CQSP91695318.html,http://cq.lianjia.com/xiaoqu/3611058091016/,45,8824,13,1672,106.467438,29.557359
620,620,http://cq.lianjia.com/ershoufang/CQSP92267831.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10968,10,1263,106.467438,29.557359
621,621,http://cq.lianjia.com/ershoufang/CQSP91627664.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10625,10,1263,106.467438,29.557359
622,622,http://cq.lianjia.com/ershoufang/CQSP92402793.html,http://cq.lianjia.com/xiaoqu/3611058122012/,72,6000,21,2675,106.467438,29.557359
623,623,http://cq.lianjia.com/ershoufang/CQSP92322518.html,http://cq.lianjia.com/xiaoqu/3611099796938/,83,9541,24,3084,106.467438,29.557359
624,624,http://cq.lianjia.com/ershoufang/CQSP92415455.html,http://cq.lianjia.com/xiaoqu/3611100151382/,42,10500,12,1560,106.467438,29.557359
625,625,http://cq.lianjia.com/ershoufang/CQSP92418153.html,http://cq.lianjia.com/xiaoqu/3611063767610/,75,11030,22,2786,106.467438,29.557359
626,626,http://cq.lianjia.com/ershoufang/CQSP92424924.html,http://cq.lianjia.com/xiaoqu/3611057900056/,60,6186,18,2229,106.467438,29.557359
627,627,http://cq.lianjia.com/ershoufang/CQSP92360098.html,http://cq.lianjia.com/xiaoqu/3611058087999/,72,7500,21,2675,106.467438,29.557359
628,628,http://cq.lianjia.com/ershoufang/CQSP92311321.html,http://cq.lianjia.com/xiaoqu/3611058131857/,32,8889,9,1189,106.467438,29.557359
629,629,http://cq.lianjia.com/ershoufang/CQSP92394269.html,http://cq.lianjia.com/xiaoqu/3611058111447/,130,5778,39,4830,106.467438,29.557359
630,630,http://cq.lianjia.com/ershoufang/CQSP91609741.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10938,10,1300,106.467438,29.557359
631,631,http://cq.lianjia.com/ershoufang/CQSP91649199.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10883,11,1375,106.467438,29.557359
632,632,http://cq.lianjia.com/ershoufang/CQSP92267791.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10572,11,1375,106.467438,29.557359
633,633,http://cq.lianjia.com/ershoufang/CQSP91609376.html,http://cq.lianjia.com/xiaoqu/3611063767610/,36,10286,10,1337,106.467438,29.557359
634,634,http://cq.lianjia.com/ershoufang/CQSP91617670.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10295,10,1300,106.467438,29.557359
635,635,http://cq.lianjia.com/ershoufang/CQSP92265002.html,http://cq.lianjia.com/xiaoqu/3611058131857/,39,9286,11,1449,106.467438,29.557359
636,636,http://cq.lianjia.com/ershoufang/CQSP92018014.html,http://cq.lianjia.com/xiaoqu/3611063767610/,58,10944,17,2155,106.467438,29.557359
637,637,http://cq.lianjia.com/ershoufang/CQSP92135780.html,http://cq.lianjia.com/xiaoqu/3611063767610/,61,11510,18,2266,106.467438,29.557359
638,638,http://cq.lianjia.com/ershoufang/CQSP91635462.html,http://cq.lianjia.com/xiaoqu/3611063767610/,33,10313,9,1226,106.467438,29.557359
639,639,http://cq.lianjia.com/ershoufang/CQSP91446301.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10625,10,1263,106.467438,29.557359
640,640,http://cq.lianjia.com/ershoufang/CQSP92396259.html,http://cq.lianjia.com/xiaoqu/3611057844668/,65,11017,19,2415,106.478402,29.557803
641,641,http://cq.lianjia.com/ershoufang/CQSP92412408.html,http://cq.lianjia.com/xiaoqu/3611058460041/,98,8306,29,3641,106.467438,29.557359
642,642,http://cq.lianjia.com/ershoufang/CQSP92147515.html,http://cq.lianjia.com/xiaoqu/3611063779813/,53,6813,15,1969,106.488305,29.545726
643,643,http://cq.lianjia.com/ershoufang/CQSP92008379.html,http://cq.lianjia.com/xiaoqu/3611058111447/,75,6579,22,2786,106.467438,29.557359
644,644,http://cq.lianjia.com/ershoufang/CQSP91695318.html,http://cq.lianjia.com/xiaoqu/3611058091016/,45,8824,13,1672,106.467438,29.557359
645,645,http://cq.lianjia.com/ershoufang/CQSP92267831.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10968,10,1263,106.467438,29.557359
646,646,http://cq.lianjia.com/ershoufang/CQSP91627664.html,http://cq.lianjia.com/xiaoqu/3611063767610/,34,10625,10,1263,106.467438,29.557359
647,647,http://cq.lianjia.com/ershoufang/CQSP92402793.html,http://cq.lianjia.com/xiaoqu/3611058122012/,72,6000,21,2675,106.467438,29.557359
648,648,http://cq.lianjia.com/ershoufang/CQSP92322518.html,http://cq.lianjia.com/xiaoqu/3611099796938/,83,9541,24,3084,106.467438,29.557359
649,649,http://cq.lianjia.com/ershoufang/CQSP92415455.html,http://cq.lianjia.com/xiaoqu/3611100151382/,42,10500,12,1560,106.467438,29.557359
650,650,http://cq.lianjia.com/ershoufang/CQSP92418153.html,http://cq.lianjia.com/xiaoqu/3611063767610/,75,11030,22,2786,106.467438,29.557359
651,651,http://cq.lianjia.com/ershoufang/CQSP92424924.html,http://cq.lianjia.com/xiaoqu/3611057900056/,60,6186,18,2229,106.467438,29.557359
652,652,http://cq.lianjia.com/ershoufang/CQSP92360098.html,http://cq.lianjia.com/xiaoqu/3611058087999/,72,7500,21,2675,106.467438,29.557359
653,653,http://cq.lianjia.com/ershoufang/CQSP92311321.html,http://cq.lianjia.com/xiaoqu/3611058131857/,32,8889,9,1189,106.467438,29.557359
654,654,http://cq.lianjia.com/ershoufang/CQSP92394269.html,http://cq.lianjia.com/xiaoqu/3611058111447/,130,5778,39,4830,106.467438,29.557359
655,655,http://cq.lianjia.com/ershoufang/CQSP91609741.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10938,10,1300,106.467438,29.557359
656,656,http://cq.lianjia.com/ershoufang/CQSP91649199.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10883,11,1375,106.467438,29.557359
657,657,http://cq.lianjia.com/ershoufang/CQSP92267791.html,http://cq.lianjia.com/xiaoqu/3611063767610/,37,10572,11,1375,106.467438,29.557359
658,658,http://cq.lianjia.com/ershoufang/CQSP91609376.html,http://cq.lianjia.com/xiaoqu/3611063767610/,36,10286,10,1337,106.467438,29.557359
659,659,http://cq.lianjia.com/ershoufang/CQSP91617670.html,http://cq.lianjia.com/xiaoqu/3611063767610/,35,10295,10,1300,106.467438,29.557359
660,660,http://cq.lianjia.com/ershoufang/CQSP92265002.html,http://cq.lianjia.com/xiaoqu/3611058131857/,39,9286,11,1449,106.467438,29.557359
661,661,http://cq.lianjia.com/ershoufang/CQSP92422978.html,http://cq.lianjia.com/xiaoqu/3611060470776/,33,7771,9,1226,106.467438,29.557359
662,662,http://cq.lianjia.com/ershoufang/CQSP92196602.html,http://cq.lianjia.com/xiaoqu/3611058132241/,118,6743,35,4384,106.478599,29.563002
663,663,http://cq.lianjia.com/ershoufang/CQSP92398260.html,http://cq.lianjia.com/xiaoqu/3611058216544/,32,8000,9,1189,106.478599,29.563002
664,664,http://cq.lianjia.com/ershoufang/CQSP91780436.html,http://cq.lianjia.com/xiaoqu/3611058216544/,43,7963,12,1597,106.478599,29.563002
665,665,http://cq.lianjia.com/ershoufang/CQSP91593062.html,http://cq.lianjia.com/xiaoqu/3611058132241/,116,6905,34,4310,106.478599,29.563002
666,666,http://cq.lianjia.com/ershoufang/CQSP91820919.html,http://cq.lianjia.com/xiaoqu/3611060400530/,42,10990,12,1560,106.467438,29.557359
667,667,http://cq.lianjia.com/ershoufang/CQSP91883208.html,http://cq.lianjia.com/xiaoqu/3611060400530/,55,11000,27,1459,106.467438,29.557359
668,668,http://cq.lianjia.com/ershoufang/CQSP92154017.html,http://cq.lianjia.com/xiaoqu/3611060400530/,62,11273,31,1645,106.467438,29.557359
669,669,http://cq.lianjia.com/ershoufang/CQSP91836104.html,http://cq.lianjia.com/xiaoqu/3611058132241/,88,8800,26,3269,106.478599,29.563002
670,670,http://cq.lianjia.com/ershoufang/CQSP91690154.html,http://cq.lianjia.com/xiaoqu/3611100521837/,38,7600,11,1412,106.467438,29.557359
671,671,http://cq.lianjia.com/ershoufang/CQSP91865522.html,http://cq.lianjia.com/xiaoqu/3611057839991/,75,9375,22,2786,106.478968,29.563674
672,672,http://cq.lianjia.com/ershoufang/CQSP92424401.html,http://cq.lianjia.com/xiaoqu/3611060400530/,50,11905,15,1858,106.467438,29.557359
673,673,http://cq.lianjia.com/ershoufang/CQSP92305271.html,http://cq.lianjia.com/xiaoqu/3611099801692/,46,8215,13,1709,106.467438,29.557359
674,674,http://cq.lianjia.com/ershoufang/CQSP92422978.html,http://cq.lianjia.com/xiaoqu/3611060470776/,33,7771,9,1226,106.467438,29.557359
675,675,http://cq.lianjia.com/ershoufang/CQSP92196602.html,http://cq.lianjia.com/xiaoqu/3611058132241/,118,6743,35,4384,106.478599,29.563002
676,676,http://cq.lianjia.com/ershoufang/CQSP92398260.html,http://cq.lianjia.com/xiaoqu/3611058216544/,32,8000,9,1189,106.478599,29.563002
677,677,http://cq.lianjia.com/ershoufang/CQSP91780436.html,http://cq.lianjia.com/xiaoqu/3611058216544/,43,7963,12,1597,106.478599,29.563002
678,678,http://cq.lianjia.com/ershoufang/CQSP91593062.html,http://cq.lianjia.com/xiaoqu/3611058132241/,116,6905,34,4310,106.478599,29.563002
679,679,http://cq.lianjia.com/ershoufang/CQSP91820919.html,http://cq.lianjia.com/xiaoqu/3611060400530/,42,10990,12,1560,106.467438,29.557359
680,680,http://cq.lianjia.com/ershoufang/CQSP91883208.html,http://cq.lianjia.com/xiaoqu/3611060400530/,55,11000,27,1459,106.467438,29.557359
681,681,http://cq.lianjia.com/ershoufang/CQSP92154017.html,http://cq.lianjia.com/xiaoqu/3611060400530/,62,11273,31,1645,106.467438,29.557359
682,682,http://cq.lianjia.com/ershoufang/CQSP91836104.html,http://cq.lianjia.com/xiaoqu/3611058132241/,88,8800,26,3269,106.478599,29.563002
683,683,http://cq.lianjia.com/ershoufang/CQSP91690154.html,http://cq.lianjia.com/xiaoqu/3611100521837/,38,7600,11,1412,106.467438,29.557359
684,684,http://cq.lianjia.com/ershoufang/CQSP91865522.html,http://cq.lianjia.com/xiaoqu/3611057839991/,75,9375,22,2786,106.478968,29.563674
685,685,http://cq.lianjia.com/ershoufang/CQSP92424401.html,http://cq.lianjia.com/xiaoqu/3611060400530/,50,11905,15,1858,106.467438,29.557359
686,686,http://cq.lianjia.com/ershoufang/CQSP92305271.html,http://cq.lianjia.com/xiaoqu/3611099801692/,46,8215,13,1709,106.467438,29.557359
687,687,http://cq.lianjia.com/ershoufang/CQSP92422978.html,http://cq.lianjia.com/xiaoqu/3611060470776/,33,7771,9,1226,106.467438,29.557359
688,688,http://cq.lianjia.com/ershoufang/CQSP92196602.html,http://cq.lianjia.com/xiaoqu/3611058132241/,118,6743,35,4384,106.478599,29.563002
689,689,http://cq.lianjia.com/ershoufang/CQSP92398260.html,http://cq.lianjia.com/xiaoqu/3611058216544/,32,8000,9,1189,106.478599,29.563002
690,690,http://cq.lianjia.com/ershoufang/CQSP91780436.html,http://cq.lianjia.com/xiaoqu/3611058216544/,43,7963,12,1597,106.478599,29.563002
691,691,http://cq.lianjia.com/ershoufang/CQSP91593062.html,http://cq.lianjia.com/xiaoqu/3611058132241/,116,6905,34,4310,106.478599,29.563002
692,692,http://cq.lianjia.com/ershoufang/CQSP91820919.html,http://cq.lianjia.com/xiaoqu/3611060400530/,42,10990,12,1560,106.467438,29.557359
693,693,http://cq.lianjia.com/ershoufang/CQSP91883208.html,http://cq.lianjia.com/xiaoqu/3611060400530/,55,11000,27,1459,106.467438,29.557359
694,694,http://cq.lianjia.com/ershoufang/CQSP92154017.html,http://cq.lianjia.com/xiaoqu/3611060400530/,62,11273,31,1645,106.467438,29.557359
